File	Gap Score Correct	Gensim Correct	Gap Score Average
results_3_and_3/data.transformed.com-cut.Full.1500e.s50.tsv	78	40	0.052471821434350675
results_3_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s80.tsv	70	49	0.0283837947565661
results_3_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s50.tsv	59	49	0.030695659291092824
results_3_and_3/data.transformed.no-cut.Full.txt.1500e.10w.s50.tsv	51	51	0.009212840214686163
results_3_and_3/data.transformed.no-cut.Full.txt.1500e.s50.tsv	54	47	0.011188302554540954
results_3_and_3/data.transformed.com-cut.Full.1500e.s80.tsv	69	49	0.03799311185734225
results_3_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s200.tsv	58	48	0.015788463646990273
results_3_and_3/data.transformed.sup-cut.Full.1500e.s80.tsv	72	57	0.06196986274894925
results_3_and_3/data.transformed.sup-cut.Full.1500e.s200.tsv	59	46	0.03696587476348069
results_3_and_3/data.transformed.half-cut.Full.pretrained.1500e.10w.s200.tsv	56	45	0.006630849331659128
results_3_and_3/data.transformed.com-cut.Full.1500e.s200.tsv	60	48	0.020387953911537266
results_3_and_3/data.transformed.sup-cut.Full.pretrained.1500e.s80.tsv	76	44	0.04960327773516127
results_3_and_3/data.transformed.com-cut.Full.1500e.s30.tsv	74	48	0.08444030545269263
results_3_and_3/data.transformed.half-cut.Full.1500e.s200.tsv	54	48	0.014020517812570894
results_3_and_3/data.transformed.com-cut.Full.1500e.10w.s200.tsv	59	47	0.013636226851567037
results_3_and_3/data.transformed.half-cut.Full.pretrained.1500e.s50.tsv	64	46	0.0436018852213141
results_3_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s200.tsv	63	56	0.02100879169074646
results_3_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s50.tsv	72	52	0.05115031157742769
results_3_and_3/data.transformed.no-cut.Full.txt.1500e.s30.tsv	50	51	0.0015282190384734913
results_3_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s80.tsv	68	50	0.036261687405728146
results_3_and_3/data.transformed.com-cut.Full.pretrained.1500e.10w.s200.tsv	53	49	0.007045430199275049
results_3_and_3/data.transformed.com-cut.Full.1500e.10w.s50.tsv	68	44	0.04415845381132579
results_3_and_3/data.transformed.sup-cut.Full.1500e.10w.s80.tsv	65	54	0.04306809352185301
results_3_and_3/data.transformed.sup-cut.Full.1500e.s30.tsv	80	45	0.10610590723565365
results_3_and_3/data.transformed.half-cut.Full.1500e.10w.s200.tsv	58	52	0.011498820803840739
results_3_and_3/data.transformed.com-cut.Full.pretrained.1500e.s80.tsv	67	42	0.03270126071480775
results_3_and_3/data.transformed.no-cut.Full.txt.1500e.s200.tsv	55	51	0.005700531389109387
results_3_and_3/data.transformed.half-cut.Full.1500e.10w.s50.tsv	63	48	0.03475382957441463
results_3_and_3/data.transformed.half-cut.Full.1500e.s30.tsv	73	54	0.07470342737279852
results_3_and_3/data.transformed.half-cut.Full.1500e.10w.s30.tsv	60	41	0.04704454894496091
results_3_and_3/data.transformed.com-cut.Full.pretrained.1500e.s50.tsv	74	46	0.04976676125288884
results_3_and_3/data.transformed.sup-cut.Full.pretrained.1500e.10w.s30.tsv	72	49	0.07843050679437374
results_3_and_3/data.transformed.half-cut.Full.pretrained.1500e.s80.tsv	62	48	0.02811027942687691
results_3_and_3/data.transformed.no-cut.Full.txt.pretrained.1500e.s30.tsv	74	53	0.0683380925941501
