File	Gap Score Correct	Gensim Correct	Gap Score Average
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.s50.tsv	89	53	0.0625931756499975
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.s30.tsv	96	59	0.12654236648681844
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.s200.tsv	80	51	0.04283846257784773
results/results_10_and_10/data.transformed.com-cut.Full.1500e.s200.tsv	74	50	0.02529270227677021
results/results_10_and_10/data.transformed.half-cut.Full.1500e.10w.s200.tsv	70	56	0.01711065817558696
results/results_10_and_10/data.transformed.half-cut.Full.1500e.10w.s50.tsv	88	56	0.053565513406605675
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.s30.tsv	94	45	0.09331523403473621
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.10w.s50.tsv	87	51	0.04580625152439866
results/results_10_and_10/data.transformed.sup-cut.Full.pretrained.1500e.10w.s80.tsv	90	58	0.04921076189418005
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.s80.tsv	91	55	0.042444872132494045
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.s200.tsv	79	54	0.024025614097119875
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.10w.s50.tsv	90	53	0.08234550326644394
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.s200.tsv	72	59	0.024414164229713355
results/results_10_and_10/data.transformed.com-cut.Full.pretrained.1500e.s200.tsv	76	55	0.023142999021076166
results/results_10_and_10/data.transformed.no-cut.Full.txt.1500e.s50.tsv	45	45	-0.0017093129172743486
results/results_10_and_10/data.transformed.sup-cut.Full.pretrained.1500e.s30.tsv	97	53	0.11865483992526775
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s200.tsv	70	54	0.01583208041505835
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.s80.tsv	89	56	0.07059392038669496
results/results_10_and_10/data.transformed.com-cut.Full.1500e.s50.tsv	93	55	0.07499343177035547
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s50.tsv	89	55	0.041300236965759456
results/results_10_and_10/data.transformed.no-cut.Full.txt.1500e.10w.s200.tsv	43	52	-0.006219963207463439
results/results_10_and_10/data.transformed.com-cut.Full.1500e.10w.s30.tsv	95	55	0.08831404660410172
results/results_10_and_10/data.transformed.no-cut.Full.txt.1500e.s200.tsv	47	46	-0.00304073598040253
results/results_10_and_10/data.transformed.half-cut.Full.1500e.10w.s80.tsv	87	54	0.03791904828698406
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s80.tsv	80	53	0.028409815582705406
results/results_10_and_10/data.transformed.no-cut.Full.txt.1500e.s80.tsv	43	41	-0.0045948580613299865
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.s80.tsv	85	45	0.043901342465847704
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.10w.s30.tsv	95	57	0.11414783810540415
results/results_10_and_10/data.transformed.half-cut.Full.1500e.s80.tsv	88	53	0.04466489166102697
results/results_10_and_10/data.transformed.com-cut.Full.1500e.10w.s200.tsv	67	52	0.016639994295914576
results/results_10_and_10/data.transformed.half-cut.Full.1500e.s50.tsv	92	50	0.06963476274990303
results/results_10_and_10/data.transformed.com-cut.Full.1500e.10w.s80.tsv	86	49	0.03764328194989362
results/results_10_and_10/data.transformed.half-cut.Full.pretrained.1500e.10w.s200.tsv	72	61	0.016267057227917863
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.10w.s80.tsv	85	56	0.060056521489522854
results/results_10_and_10/data.transformed.no-cut.Full.txt.pretrained.1500e.s30.tsv	97	52	0.0828772305947682
results/results_10_and_10/data.transformed.com-cut.Full.pretrained.1500e.10w.s200.tsv	74	53	0.017966919578277715
results/results_10_and_10/data.transformed.sup-cut.Full.1500e.10w.s200.tsv	76	57	0.03489769370635607
results/results_10_and_10/data.transformed.sup-cut.Full.pretrained.1500e.s200.tsv	78	55	0.03173767263639841
results/results_10_and_10/data.transformed.half-cut.Full.1500e.s30.tsv	92	50	0.10108832327877697
results/results_10_and_10/data.transformed.sup-cut.Full.pretrained.1500e.10w.s200.tsv	77	55	0.023454869760615102
results/results_10_and_10/data.transformed.com-cut.Full.pretrained.1500e.10w.s50.tsv	88	48	0.05311259715615707
