File	Gap Score Correct	Gensim Correct	Gap Score Average
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.10w.s30.tsv	91	55	0.08681920263370412
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.10w.s80.tsv	79	62	0.0650970349465133
results/results_10_and_5/data.transformed.half-cut.Full.1500e.s200.tsv	59	51	0.0223047659831129
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.10w.s30.tsv	90	49	0.07396081957394317
results/results_10_and_5/data.transformed.half-cut.Full.1500e.s30.tsv	90	52	0.10437648649775079
results/results_10_and_5/data.transformed.com-cut.Full.1500e.s50.tsv	89	55	0.08200990607032127
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.s80.tsv	84	49	0.05506112769521109
results/results_10_and_5/data.transformed.com-cut.Full.1500e.10w.s50.tsv	82	44	0.06502293055260366
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.10w.s30.tsv	48	32	-0.0025741845672712284
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.s50.tsv	90	54	0.07982993055150041
results/results_10_and_5/data.transformed.com-cut.Full.1500e.10w.s30.tsv	90	59	0.09708104971848622
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.s200.tsv	66	68	0.040965099977979966
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.s50.tsv	86	59	0.07373572924258855
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.10w.s50.tsv	91	55	0.08097325382623677
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.10w.s200.tsv	60	54	0.033368702955625974
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.s30.tsv	98	69	0.1472345961654393
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.s30.tsv	46	33	-0.00020109716488188157
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.10w.s50.tsv	80	44	0.06107071708547625
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.10w.s30.tsv	86	53	0.08107443112566531
results/results_10_and_5/data.transformed.com-cut.Full.1500e.s30.tsv	95	58	0.11728078712333818
results/results_10_and_5/data.transformed.no-cut.Full.txt.pretrained.1500e.s200.tsv	62	48	0.023210145174872247
results/results_10_and_5/data.transformed.half-cut.Full.1500e.10w.s50.tsv	83	48	0.05926516127742553
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.10w.s80.tsv	90	57	0.058130390112355886
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.s200.tsv	47	36	0.004170189916601854
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.s30.tsv	96	65	0.13804224751776134
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.10w.s200.tsv	70	51	0.020223410281057844
results/results_10_and_5/data.transformed.com-cut.Full.1500e.s80.tsv	87	52	0.05738896596269458
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.10w.s50.tsv	92	61	0.09324230555526623
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.10w.s80.tsv	78	52	0.0415747193712945
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.s50.tsv	92	62	0.10754440075674349
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.10w.s200.tsv	68	47	0.025356706197021524
results/results_10_and_5/data.transformed.half-cut.Full.1500e.10w.s200.tsv	57	50	0.016289508912950244
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.10w.s80.tsv	49	29	0.0015154080065170688
results/results_10_and_5/data.transformed.sup-cut.Full.1500e.s80.tsv	83	66	0.0753165460614777
results/results_10_and_5/data.transformed.half-cut.Full.1500e.s50.tsv	85	56	0.0736176698133557
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.s80.tsv	51	30	0.003566382873083099
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.10w.s50.tsv	83	58	0.05514612398210148
results/results_10_and_5/data.transformed.half-cut.Full.1500e.10w.s80.tsv	76	52	0.03884115083853613
results/results_10_and_5/data.transformed.com-cut.Full.1500e.s200.tsv	59	51	0.025118080463260587
results/results_10_and_5/data.transformed.no-cut.Full.txt.1500e.s50.tsv	51	25	0.0013617798026215016
results/results_10_and_5/data.transformed.half-cut.Full.pretrained.1500e.10w.s200.tsv	57	47	0.016873317149914614
results/results_10_and_5/data.transformed.sup-cut.Full.pretrained.1500e.s200.tsv	74	59	0.03586551163872434
results/results_10_and_5/data.transformed.com-cut.Full.1500e.10w.s80.tsv	82	42	0.04332973226355413
results/results_10_and_5/data.transformed.com-cut.Full.pretrained.1500e.s200.tsv	64	51	0.026638415320665892
